SAMPLE_ID,BRCA1/2_mut,other_HRR_gene_mutation_somatic,cnv_N_CNdipl,cnv_N_CNloss,cnv_N_CNgain,cnv_CNlt5_frac,cnv_CNgt10_frac,cnv_evenCN_frac,cnv_CNloss_frac,cnv_DUP_len_30000_inf,cnv_DUP_len_30_100,cnv_DEL_len_100000_inf,cnv_DIPLOID_len_100000_inf,sv_n_trans,sv_n_del,sv_n_inv,sv_n_tadem_dup,sv_trans_frac,sv_del_frac,sv_inv_frac,sv_tadem_dup_frac,sv_n_all_sv,sv_n_svclass_stdev,sv_dup_30000+,sv_del_100000+,sv_microhom_deletion_mean,sv_microhom_inversion_mean,sv_microhom_tandem-duplication_mean,sv_microhom_translocation_mean,indel_n_del,indel_n_ins,ins_indel_ratio,del_indel_ratio,indel_DEL_len_1,indel_DEL_len_2,indel_DEL_len_3,indel_DEL_len_4,indel_DEL_len_inf,indel_INS_len_1,indel_INS_len_2,indel_INS_len_3,indel_INS_len_4,indel_INS_len_inf,indel_DEL_mh,indel_DEL_noMHstatus,indel_DEL_rep,indel_del_mh_ratio,Telomeric_AI,Interstitial_AI,Telomeric_LOH,Interstitial_LOH,Ploidy,aberrant_cell_fraction,LST_count,LOH_count,MSI,cnv_DEL_0_3500_sum_indel_DEL_len_inf,indel_INS_len_inf_sum_cnv_DUP_0_30000,indel_INS_len_inf_sum_cnv_DUP_0_1000,frac_cnv_DUP_len_30000_inf,frac_cnv_DEL_len_100000_inf,frac_cnv_DIPLOID_len_100000_inf,frac_sv_dup_30000+,frac_sv_del_frac,frac_sv_del_100000+,FBI_relaxed,percent_all_cc2ca,percent_all_cc2ct,cc2ca_vs_cc2ct,SBS31,ccne1_amp,resistant_ccne1_over_6,cnv_DUP_len_0_30000,cnv_DEL_len_0_100000,cnv_DIPLOID_len_0_100000,sv_dup_0_30000,sv_del_0_100000,frac_cnv_DUP_len_0_30000,frac_cnv_DEL_len_0_100000,frac_cnv_DIPLOID_len_0_100000,frac_sv_dup_0_30000,frac_sv_del_0_100000
Sample_0082,0,0,66,28,30,0.991935483870968,0.0,0.557377049180328,0.482758620689655,26,0,24,62,29,2,1,1,0.878787878787879,0.0606060606060606,0.0303030303030303,0.0303030303030303,33,11.9869720947368,1,1,0.0,0.0,0.0,0.137931034482759,121,151,0.5551470588235294,0.44485294117647056,35,23,4,6,53,110,5,0,0,36,38,25,58,121.0,14,49,10,25,1.8391,0.51,1,7,0.0,53,40,36,0.866666666666667,0.857142857142857,0.939393939393939,1.0,0.0294117647058824,0.485294117647059,0,30.25,108.26,3.58,0.83,0,0,4,4,4,0,1,0.13333333333333297,0.14285714285714302,0.060606060606060996,0.0,0.514705882352941
Sample_0083,0,0,67,11,57,0.992592592592593,0.0,0.669172932330827,0.161764705882353,53,0,6,60,22,14,31,14,0.271604938271605,0.172839506172839,0.382716049382716,0.172839506172839,81,7.01338006955277,11,11,0.571428571428571,0.806451612903226,2.92857142857143,0.0909090909090909,224,254,0.5313807531,0.4686192469,73,29,12,18,92,177,16,4,1,56,77,24,123,0.34375,6,70,3,19,2.0363,0.83,3,3,0.01,92,60,56,0.929824561403509,0.545454545454545,0.895522388059702,0.785714285714286,0.0121951219512195,0.776132404181185,0,33.52,80.12,2.39,0.84,0,0,4,5,7,3,3,0.070175438596491,0.45454545454545503,0.10447761194029803,0.21428571428571397,0.223867595818815
Sample_0084,0,0,212,80,728,0.704901960784314,0.0127450980392157,0.537946428571429,0.099009900990099,680,0,42,179,93,114,68,601,0.106164383561644,0.13013698630137,0.0776255707762557,0.686073059360731,876,221.148140394623,559,47,1.54385964912281,0.676470588235294,1.18635607321131,0.236559139784946,974,520,0.34805890227576974,0.6519410977242303,359,101,42,39,433,247,34,8,17,214,383,222,369,974.0,37,820,28,520,2.855,0.83,10,16,2.49,434,262,218,0.934065934065934,0.525,0.844339622641509,0.930116472545757,0.00114025085518814,0.411810598331633,8,48.11,59.52,1.24,0.33,0,0,48,38,33,42,67,0.06593406593406603,0.475,0.15566037735849103,0.06988352745424298,0.588189401668367
Sample_0085,1,0,17,14,228,0.482625482625483,0.0733590733590734,0.524324324324324,0.0578512396694215,216,0,5,15,45,35,43,13,0.330882352941177,0.257352941176471,0.316176470588235,0.0955882352941176,136,12.6885775404495,12,19,0.971428571428571,0.674418604651163,0.692307692307692,0.355555555555556,244,196,0.4454545455,0.5545454545,91,32,20,24,77,105,13,0,4,74,66,53,125,0.2704918033,35,177,17,77,4.1601,0.41,5,18,0.09,77,86,75,0.947368421052632,0.357142857142857,0.882352941176471,0.923076923076923,0.0072992700729927,0.538894681960375,7,38.1,78.8,2.07,0.33,0,0,12,9,2,1,16,0.05263157894736803,0.642857142857143,0.117647058823529,0.07692307692307698,0.46110531803962496
Sample_0086,1,0,110,71,233,0.908212560386474,0.00966183574879227,0.488311688311688,0.233552631578947,225,0,41,104,67,50,61,89,0.250936329588015,0.187265917602996,0.228464419475655,0.333333333333333,267,14.2192651005599,83,23,0.78,0.622950819672131,1.42696629213483,0.402985074626866,597,339,0.3621794872,0.6378205128,291,59,34,26,187,239,19,6,6,69,162,123,312,0.2713567839,26,262,18,133,2.7714,0.47,14,11,0.0,188,77,70,0.965665236051502,0.577464788732394,0.945454545454545,0.932584269662921,0.00373134328358209,0.458283582089552,7,57.35,47.31,0.82,0.12,0,0,8,30,6,6,27,0.03433476394849799,0.42253521126760596,0.05454545454545501,0.06741573033707904,0.541716417910448
Sample_0087,1,0,126,55,260,0.843537414965986,0.00453514739229025,0.517899761336515,0.174603174603175,249,0,37,111,168,212,80,109,0.295254833040422,0.372583479789104,0.140597539543058,0.191564147627416,569,51.2560971982846,54,74,0.933962264150943,0.575,0.880733944954128,0.464285714285714,1274,288,0.1843790013,0.8156209987,373,77,26,42,756,146,18,5,7,112,700,245,329,0.5494505495,32,300,23,151,2.9152,0.81,33,19,0.95,756,123,112,0.957692307692308,0.672727272727273,0.880952380952381,0.495412844036697,0.00175438596491228,0.348444223766964,10,71.6,31.69,0.44,0.46,0,0,11,18,15,55,138,0.042307692307692046,0.32727272727272705,0.11904761904761896,0.5045871559633031,0.651555776233036
Sample_0088,0,0,163,59,183,0.896296296296296,0.0,0.545691906005222,0.243801652892562,176,0,53,162,98,81,31,288,0.196787148594377,0.162650602409639,0.0622489959839357,0.578313253012048,498,97.5563939472959,267,22,0.925925925925926,0.451612903225806,1.09722222222222,0.857142857142857,218,123,0.3607038123,0.6392961877,47,20,6,9,136,69,6,2,2,44,118,25,75,0.5412844037,25,229,19,86,1.9546,0.25,15,19,0.5,136,51,44,0.961748633879781,0.898305084745763,0.993865030674847,0.927083333333333,0.00200400801603206,0.271060639798115,7,38.46,53.33,1.39,0.41,0,0,7,6,1,21,59,0.038251366120218955,0.10169491525423702,0.006134969325153006,0.07291666666666696,0.728939360201885
Sample_0089,0,0,90,31,399,0.701923076923077,0.0307692307692308,0.519565217391304,0.072093023255814,363,0,16,82,103,85,97,107,0.262755102040816,0.216836734693877,0.247448979591837,0.272959183673469,392,8.30662386291807,95,54,0.717647058823529,0.711340206185567,1.19626168224299,0.495145631067961,479,461,0.4904255319,0.5095744681,165,69,29,25,191,262,26,10,8,155,124,94,261,0.2588726514,31,373,20,142,3.1165,0.71,18,11,0.29,191,191,157,0.909774436090226,0.516129032258065,0.911111111111111,0.88785046728972,0.00254452926208651,0.633677593174674,22,43.81,59.88,1.37,0.81,1,1,36,15,8,12,31,0.09022556390977399,0.48387096774193505,0.08888888888888902,0.11214953271028005,0.366322406825326
Sample_0090,0,0,179,58,423,0.775757575757576,0.0348484848484849,0.533772652388797,0.120582120582121,401,0,42,171,187,172,154,254,0.24380704041721,0.224250325945241,0.200782268578879,0.33116036505867,767,37.7913680620324,236,74,1.01744186046512,0.590909090909091,0.996062992125984,0.914438502673797,603,309,0.3388157895,0.6611842105,320,62,25,31,165,181,17,9,11,91,130,139,334,0.2155887231,32,472,18,222,2.7477,0.61,24,16,0.15,165,113,91,0.947990543735225,0.724137931034483,0.955307262569832,0.929133858267717,0.00130208333333333,0.429672359496124,42,40.39,51.17,1.27,0.85,1,1,22,16,8,18,98,0.052009456264775045,0.275862068965517,0.044692737430167995,0.070866141732283,0.570327640503876
Sample_0091,1,1,59,34,374,0.597430406852248,0.0728051391862955,0.502673796791444,0.0833333333333333,362,0,14,51,72,67,68,59,0.270676691729323,0.25187969924812,0.255639097744361,0.221804511278196,266,4.7169905660283,22,34,1.46268656716418,0.838235294117647,1.33898305084746,0.319444444444444,295,185,0.3854166667,0.6145833333,138,26,16,19,96,107,12,2,3,61,83,63,149,0.2813559322,37,323,21,157,4.0501,0.34,16,17,0.05,97,73,62,0.967914438502674,0.411764705882353,0.864406779661017,0.372881355932203,0.00374531835205993,0.505562077254179,10,34.02,66.32,1.95,0.0,0,0,12,20,8,37,33,0.032085561497326,0.588235294117647,0.13559322033898302,0.6271186440677969,0.494437922745821
Sample_0092,0,0,68,21,197,0.748251748251748,0.034965034965035,0.529880478087649,0.0963302752293578,192,0,18,62,106,170,83,65,0.25,0.400943396226415,0.195754716981132,0.153301886792453,424,39.7051633921836,45,79,0.723529411764706,1.01204819277108,0.8,0.547169811320755,344,217,0.3868092692,0.6131907308,145,28,22,26,123,156,7,3,0,51,108,62,174,0.3139534884,29,191,20,89,2.8414,0.39,22,25,0.0,123,56,51,0.974619289340102,0.857142857142857,0.911764705882353,0.692307692307692,0.00235294117647059,0.463612456747405,11,38.58,60.45,1.57,0.75,0,0,5,3,6,20,91,0.025380710659897998,0.14285714285714302,0.08823529411764697,0.30769230769230804,0.5363875432525951
Sample_0093,0,0,102,22,130,0.909448818897638,0.0,0.58,0.144736842105263,122,0,9,98,45,13,8,11,0.584415584415584,0.168831168831169,0.103896103896104,0.142857142857143,77,14.9728921721891,6,10,1.76923076923077,1.375,1.63636363636364,0.4,198,188,0.4870466321,0.5129533679,58,37,16,13,74,110,11,4,1,62,61,49,88,0.3080808081,12,113,3,33,2.4295,0.76,2,2,0.0,74,70,62,0.938461538461538,0.409090909090909,0.96078431372549,0.545454545454545,0.0128205128205128,0.759368836291913,0,45.19,86.04,1.9,0.19,0,0,8,13,4,5,3,0.061538461538461986,0.590909090909091,0.03921568627451,0.45454545454545503,0.24063116370808701
Sample_0094,0,0,46,11,18,0.986666666666667,0.0133333333333333,0.621621621621622,0.379310344827586,16,0,7,44,26,8,3,5,0.619047619047619,0.19047619047619,0.0714285714285714,0.119047619047619,42,9.12414379544733,3,7,0.125,1.0,1.0,0.115384615384615,250,245,0.4949494949,0.5050505051,118,29,7,8,88,132,17,6,2,88,61,44,145,0.244,4,27,1,14,2.0836,0.81,1,0,0.0,88,90,88,0.888888888888889,0.636363636363636,0.956521739130435,0.6,0.0232558139534884,0.854651162790698,0,64.47,56.64,0.88,0.31,0,0,2,4,2,2,1,0.11111111111111105,0.363636363636364,0.043478260869564966,0.4,0.14534883720930203
Sample_0095,0,0,21,8,257,0.527972027972028,0.0699300699300699,0.582959641255605,0.030188679245283,236,0,1,18,41,3,2,1,0.872340425531915,0.0638297872340425,0.0425531914893617,0.0212765957446809,47,16.9022927438854,1,1,0.666666666666667,0.0,0.0,0.024390243902439,231,244,0.5136842105,0.4863157895,81,29,13,10,98,148,9,2,1,84,70,44,117,0.303030303,18,158,0,28,3.8287,0.41,4,1,0.0,98,105,84,0.918287937743191,0.125,0.857142857142857,1.0,0.0208333333333333,0.326388888888889,0,53.42,86.54,1.62,0.48,0,0,21,7,3,0,2,0.08171206225680905,0.875,0.14285714285714302,0.0,0.6736111111111109
Sample_0096,0,0,128,66,243,0.796338672768879,0.0045766590389016,0.532828282828283,0.213592233009709,222,0,48,120,43,88,35,40,0.20873786407767,0.427184466019418,0.169902912621359,0.194174757281553,206,21.2661703181367,30,54,1.14772727272727,0.6,1.275,0.581395348837209,333,219,0.3967391304347826,0.6032608695652174,146,47,23,20,97,122,9,5,5,78,93,66,174,333.0,35,275,17,126,2.5197,0.4,14,17,0.01,98,99,79,0.91358024691358,0.727272727272727,0.9375,0.75,0.00483091787439614,0.610671936758893,4,33.11,76.48,2.31,0.6,1,0,21,18,8,10,34,0.08641975308642003,0.27272727272727304,0.0625,0.25,0.389328063241107
Sample_0097,0,1,39,24,341,0.556930693069307,0.165841584158416,0.524916943521595,0.0657534246575342,323,0,12,36,131,120,82,34,0.356948228882834,0.326975476839237,0.223433242506812,0.0926430517711172,367,37.9761438274083,23,32,0.683333333333333,0.951219512195122,0.970588235294118,0.450381679389313,602,354,0.370292887,0.629707113,228,75,46,35,218,209,13,4,5,123,183,139,280,0.303986711,35,299,14,90,3.7445,0.72,18,9,0.47,218,141,124,0.947214076246334,0.5,0.923076923076923,0.676470588235294,0.00271739130434783,0.265942028985507,13,34.41,96.68,2.81,0.47,0,0,18,12,3,11,88,0.052785923753665975,0.5,0.07692307692307698,0.32352941176470595,0.734057971014493
Sample_0098,1,1,161,105,145,0.97323600973236,0.0,0.49,0.42,120,0,73,144,111,110,87,178,0.228395061728395,0.226337448559671,0.179012345679012,0.366255144032922,486,34.0036762718386,50,58,0.763636363636364,0.505747126436782,0.808988764044944,0.738738738738739,597,206,0.25653798256537985,0.7434620174346201,169,29,16,20,363,119,11,5,7,64,317,115,165,597.0,35,242,20,144,1.9547,0.68,19,20,0.06,363,89,64,0.827586206896552,0.695238095238095,0.894409937888199,0.280898876404494,0.00205338809034908,0.52619003173418,5,56.09,50.76,0.9,0.45,0,0,25,32,17,128,52,0.17241379310344795,0.304761904761905,0.105590062111801,0.719101123595506,0.47380996826582
Sample_0099,0,0,108,57,290,0.828571428571429,0.0021978021978022,0.509345794392523,0.164265129682997,269,0,34,90,58,154,56,59,0.17737003058104,0.470948012232416,0.171253822629969,0.180428134556575,327,41.7275388682342,43,80,1.08441558441558,0.660714285714286,1.22033898305085,0.431034482758621,485,388,0.4444444444,0.5555555556,204,57,25,23,176,233,31,7,9,108,147,78,260,0.3030927835,32,297,18,130,2.8897,0.65,10,10,0.06,176,129,109,0.927586206896552,0.596491228070175,0.833333333333333,0.728813559322034,0.00304878048780488,0.517896737408932,10,35.4,74.46,2.1,0.44,1,1,21,23,18,16,74,0.07241379310344798,0.40350877192982504,0.16666666666666696,0.27118644067796605,0.48210326259106795
Sample_0100,0,0,50,4,42,0.979166666666667,0.0,0.635416666666667,0.0869565217391304,39,0,3,46,22,0,3,4,0.758620689655172,0.0,0.103448275862069,0.137931034482759,29,8.73053390247253,2,0,0.0,0.0,1.0,1.72727272727273,420,606,0.5906432749,0.4093567251,227,60,21,24,88,464,41,5,6,90,84,82,254,0.2,9,38,1,7,2.1467,0.93,4,0,0.01,88,93,90,0.928571428571429,0.75,0.92,0.5,0.0,0.0,0,30.79,114.32,3.71,0.46,0,0,3,1,4,2,0,0.07142857142857095,0.25,0.07999999999999996,0.5,1.0
Sample_0101,0,0,65,37,266,0.722826086956522,0.0543478260869565,0.490625,0.122112211221122,261,0,26,60,239,207,155,167,0.311197916666667,0.26953125,0.201822916666667,0.217447916666667,768,33.2716095192282,111,97,0.980676328502416,0.47741935483871,0.958083832335329,0.309623430962343,598,293,0.3288439955,0.6711560045,268,77,39,38,176,177,15,8,4,89,172,128,298,0.2876254181,32,275,23,145,3.3595,0.52,16,21,0.21,176,94,90,0.981203007518797,0.702702702702703,0.923076923076923,0.664670658682635,0.00130039011703511,0.467989672263998,12,35.95,71.81,2.0,0.62,1,1,5,11,5,56,110,0.018796992481203034,0.29729729729729704,0.07692307692307698,0.335329341317365,0.532010327736002
Sample_0102,0,0,69,44,31,0.993055555555556,0.0,0.544117647058823,0.586666666666667,28,0,37,59,28,12,5,2,0.595744680851064,0.25531914893617,0.106382978723404,0.0425531914893617,47,10.0591997693654,1,9,0.583333333333333,0.8,0.0,0.142857142857143,251,274,0.5219047619047619,0.4780952380952381,90,35,11,14,101,184,17,3,11,59,89,51,111,251.0,11,68,7,46,1.8745,0.72,2,4,0.0,102,62,59,0.903225806451613,0.840909090909091,0.855072463768116,0.5,0.0208333333333333,0.734375,0,39.31,195.14,4.96,0.23,0,0,3,7,10,1,3,0.09677419354838701,0.15909090909090895,0.14492753623188404,0.5,0.265625
Sample_0103,0,0,54,24,300,0.656084656084656,0.0317460317460317,0.512578616352201,0.0740740740740741,256,0,11,36,47,3,6,3,0.796610169491525,0.0508474576271186,0.101694915254237,0.0508474576271186,59,18.6597829569371,2,2,0.666666666666667,0.166666666666667,1.0,0.957446808510638,250,258,0.5078740157,0.4921259843,69,40,15,8,118,92,9,5,5,147,80,48,122,0.32,25,265,6,100,3.0297,0.85,1,6,0.28,121,191,150,0.853333333333333,0.458333333333333,0.666666666666667,0.666666666666667,0.0166666666666667,0.655555555555556,2,35.78,124.38,3.48,0.01,0,0,44,13,18,1,1,0.14666666666666694,0.541666666666667,0.33333333333333304,0.33333333333333304,0.344444444444444
Sample_0104,0,0,129,51,274,0.799559471365639,0.0110132158590308,0.622828784119107,0.156923076923077,272,0,25,115,168,311,140,121,0.227027027027027,0.42027027027027,0.189189189189189,0.163513513513514,740,74.6424812020608,97,78,1.41800643086817,1.32142857142857,1.03305785123967,0.440476190476191,1789,460,0.20453534904401957,0.7954646509559804,416,83,60,52,1178,261,34,8,13,144,1089,302,398,1789.0,43,303,30,170,2.976,0.8,29,30,1.3,1179,146,144,0.992700729927007,0.490196078431372,0.891472868217054,0.801652892561983,0.00134952766531714,0.250465391775258,25,41.39,51.4,1.24,0.27,0,0,2,26,14,24,233,0.007299270072993025,0.5098039215686281,0.10852713178294604,0.19834710743801698,0.749534608224742
Sample_0105,0,0,85,76,90,0.904382470119522,0.00398406374501992,0.439655172413793,0.457831325301205,77,0,64,80,91,58,34,18,0.45273631840796,0.288557213930348,0.169154228855721,0.0895522388059701,201,27.4988636128841,15,15,0.879310344827586,0.558823529411765,1.0,0.417582417582418,909,200,0.180342651,0.819657349,252,46,17,30,564,108,4,2,4,82,527,129,253,0.5797579758,29,137,19,81,1.8217,0.52,20,22,0.0,564,95,82,0.855555555555556,0.842105263157895,0.941176470588235,0.833333333333333,0.00495049504950495,0.257340389211335,6,38.9,62.05,1.59,1.0,0,0,13,12,5,3,43,0.14444444444444404,0.15789473684210498,0.05882352941176505,0.16666666666666696,0.7426596107886649
Sample_0106,1,0,45,12,90,0.870748299319728,0.00680272108843537,0.576642335766423,0.117647058823529,82,0,7,44,31,10,2,5,0.645833333333333,0.208333333333333,0.0416666666666667,0.104166666666667,48,11.3357840487546,4,7,1.9,0.0,0.8,0.0645161290322581,418,453,0.5200918485,0.4799081515,218,55,24,17,104,331,26,6,9,81,89,80,249,0.2129186603,11,79,6,31,2.8441,0.94,3,3,0.56,104,89,81,0.911111111111111,0.583333333333333,0.977777777777778,0.8,0.0204081632653061,0.685714285714286,0,52.31,74.41,1.42,0.44,0,0,8,5,1,1,3,0.08888888888888902,0.41666666666666696,0.022222222222222032,0.19999999999999996,0.31428571428571395
Sample_0107,0,0,134,90,304,0.78219696969697,0.0359848484848485,0.494553376906318,0.228426395939086,294,0,73,122,284,216,135,126,0.373193166885677,0.283837056504599,0.177398160315375,0.165571616294349,761,64.4840096458029,112,87,1.43055555555556,0.844444444444444,1.19047619047619,0.651408450704225,882,282,0.2422680412,0.7577319588,444,87,41,29,281,172,15,5,3,87,277,169,436,0.3140589569,29,381,16,181,2.5196,0.42,23,20,0.02,282,97,88,0.967105263157895,0.811111111111111,0.91044776119403,0.888888888888889,0.00131233595800525,0.402249198016915,31,38.77,76.34,1.97,0.91,1,1,10,17,12,14,129,0.03289473684210498,0.188888888888889,0.08955223880596996,0.11111111111111105,0.5977508019830851
Sample_0108,0,0,69,23,227,0.736677115987461,0.0125391849529781,0.56701030927835,0.092,211,0,7,64,24,9,6,40,0.30379746835443,0.113924050632911,0.0759493670886076,0.506329113924051,79,13.5346776836392,26,6,0.444444444444444,0.0,1.025,0.0833333333333333,262,226,0.4631147541,0.5368852459,99,38,14,9,102,161,13,5,6,41,90,39,133,0.3435114504,28,195,14,93,3.1708,0.67,3,10,0.14,104,57,41,0.929515418502203,0.304347826086956,0.927536231884058,0.65,0.0125,0.658333333333333,0,27.79,84.19,3.03,0.22,1,0,16,16,5,14,3,0.07048458149779702,0.695652173913044,0.07246376811594202,0.35,0.341666666666667
Sample_0109,1,0,157,96,185,0.908675799086758,0.0045662100456621,0.519047619047619,0.341637010676157,167,0,81,152,131,184,45,88,0.292410714285714,0.410714285714286,0.100446428571429,0.196428571428572,448,51.5024271272724,51,31,1.92934782608696,2.0,1.93181818181818,0.770992366412214,1845,405,0.18,0.82,426,53,39,46,1281,287,20,5,6,87,1161,218,466,0.6292682927,34,282,23,160,2.019,0.42,29,33,0.0,1281,105,88,0.902702702702703,0.84375,0.968152866242038,0.579545454545455,0.0022271714922049,0.1681030308899,9,70.08,29.83,0.43,0.25,0,0,18,15,5,37,153,0.09729729729729697,0.15625,0.031847133757962,0.42045454545454497,0.8318969691101
Sample_0110,0,0,112,29,553,0.711815561959654,0.0129682997118156,0.576138147566719,0.0498281786941581,541,0,23,104,112,84,59,292,0.204753199268739,0.153564899451554,0.107861060329068,0.53382084095064,547,91.5733995219136,285,49,0.976190476190476,0.932203389830508,1.11301369863014,0.482142857142857,363,317,0.4661764706,0.5338235294,144,58,22,10,129,181,18,2,13,103,102,77,184,0.2809917355,35,505,23,185,3.1427,0.57,12,12,0.07,129,115,104,0.978300180831826,0.793103448275862,0.928571428571429,0.976027397260274,0.00182481751824817,0.582268856447689,3,30.45,57.52,1.89,0.62,1,1,12,6,8,7,35,0.021699819168173984,0.206896551724138,0.07142857142857095,0.023972602739726012,0.417731143552311
Sample_0111,0,0,106,37,361,0.763888888888889,0.0277777777777778,0.501079913606911,0.092964824120603,348,0,35,102,187,142,265,363,0.195402298850575,0.148380355276907,0.276907001044932,0.379310344827586,957,83.9117840353785,329,71,0.880281690140845,0.886792452830189,1.02203856749311,0.877005347593583,666,393,0.3711048159,0.6288951841,436,65,26,26,113,283,30,5,4,71,97,130,439,0.1456456456,33,339,16,120,2.7559,0.41,21,13,0.01,113,84,71,0.96398891966759,0.945945945945946,0.962264150943396,0.90633608815427,0.00104384133611691,0.499478079331941,53,54.89,41.07,0.75,0.61,1,1,13,2,4,34,71,0.03601108033240996,0.054054054054053946,0.03773584905660399,0.09366391184572997,0.500521920668059
Sample_0112,1,0,54,18,239,0.733118971061093,0.00964630225080386,0.660777385159011,0.0700389105058366,224,0,6,48,141,118,57,19,0.42089552238806,0.352238805970149,0.170149253731343,0.0567164179104478,335,48.3703163107292,17,21,1.45762711864407,0.473684210526316,0.368421052631579,0.340425531914894,1158,233,0.1675053918,0.8324946082,191,57,28,26,856,129,12,6,5,81,789,128,241,0.6813471503,36,190,17,83,3.5214,0.57,32,15,0.06,856,96,81,0.937238493723849,0.333333333333333,0.888888888888889,0.894736842105263,0.00297619047619048,0.177436440677966,11,45.5,45.41,1.0,0.68,0,0,15,12,6,2,97,0.06276150627615096,0.666666666666667,0.11111111111111105,0.10526315789473695,0.822563559322034
Sample_0113,0,0,52,4,178,0.769230769230769,0.00427350427350427,0.527027027027027,0.021978021978022,166,0,2,48,27,36,10,12,0.317647058823529,0.423529411764706,0.117647058823529,0.141176470588235,85,10.7558123821495,11,11,0.944444444444444,0.6,1.58333333333333,0.333333333333333,518,434,0.45588235294117646,0.5441176470588235,276,63,32,22,125,345,21,5,2,61,127,132,259,518.0,22,129,7,45,3.1819,0.62,6,6,0.02,125,73,61,0.932584269662921,0.5,0.923076923076923,0.916666666666667,0.0116279069767442,0.302002583979328,0,57.51,68.5,1.19,0.77,0,0,12,2,4,1,25,0.06741573033707904,0.5,0.07692307692307698,0.08333333333333304,0.697997416020672
Sample_0115,0,1,46,21,260,0.712538226299694,0.0,0.558441558441558,0.0747330960854092,248,0,13,39,147,81,41,106,0.392,0.216,0.109333333333333,0.282666666666667,375,38.5056813989832,88,37,0.851851851851852,0.51219512195122,0.613207547169811,0.0816326530612245,333,351,0.5131578947,0.4868421053,158,32,24,29,90,280,23,6,4,38,107,66,160,0.3213213213,30,209,15,82,3.3998,0.42,12,14,0.02,90,50,38,0.953846153846154,0.619047619047619,0.847826086956522,0.830188679245283,0.00265957446808511,0.455575256107171,4,44.08,68.25,1.55,0.31,1,0,12,8,7,18,44,0.04615384615384599,0.38095238095238104,0.15217391304347805,0.16981132075471705,0.544424743892829
Sample_0116,0,0,86,33,353,0.694915254237288,0.0190677966101695,0.537914691943128,0.0854922279792746,330,0,21,79,214,393,192,51,0.251764705882353,0.462352941176471,0.225882352941177,0.06,850,121.537031393728,40,101,1.01272264631043,0.671875,0.980392156862745,0.551401869158878,1738,339,0.1632161772,0.8367838228,460,84,50,50,1094,210,27,5,6,91,1011,286,441,0.581703107,41,350,23,171,3.4094,0.42,27,18,0.07,1095,114,91,0.934844192634561,0.636363636363636,0.918604651162791,0.784313725490196,0.00117508813160987,0.25669546081096,24,61.6,40.1,0.65,0.13,1,0,23,12,7,11,292,0.06515580736543902,0.363636363636364,0.081395348837209,0.21568627450980404,0.74330453918904
Sample_0117,1,0,52,8,224,0.598591549295775,0.0492957746478873,0.716101694915254,0.0344827586206896,215,0,2,48,105,50,25,124,0.345394736842105,0.164473684210526,0.0822368421052632,0.407894736842105,304,40.0686910192984,38,18,0.78,0.48,1.25806451612903,0.533333333333333,539,169,0.238700565,0.761299435,159,43,7,13,317,103,5,4,5,52,261,117,161,0.4842300557,27,168,16,64,3.6122,0.61,21,18,0.04,317,61,52,0.959821428571429,0.25,0.923076923076923,0.306451612903226,0.00327868852459016,0.358819672131148,3,56.4,45.29,0.8,0.13,0,0,9,6,4,86,32,0.04017857142857095,0.75,0.07692307692307698,0.693548387096774,0.6411803278688519
Sample_0118,0,0,78,18,257,0.736543909348442,0.0396600566572238,0.526984126984127,0.0654545454545455,244,0,10,69,46,35,31,32,0.319444444444444,0.243055555555556,0.215277777777778,0.222222222222222,144,5.95818764390649,28,17,0.828571428571429,0.419354838709677,0.625,0.304347826086956,320,223,0.4106813996,0.5893186004,127,51,20,28,94,149,7,8,3,56,101,71,148,0.315625,31,224,11,64,2.7811,0.59,12,11,0.09,94,69,58,0.949416342412451,0.555555555555556,0.884615384615385,0.875,0.00689655172413793,0.482364532019704,8,30.22,72.52,2.4,0.81,0,0,13,8,9,4,18,0.050583657587549014,0.444444444444444,0.11538461538461497,0.125,0.517635467980296
Sample_0119,0,1,90,52,239,0.826771653543307,0.005249343832021,0.563953488372093,0.178694158075601,228,0,23,70,78,257,52,23,0.190243902439024,0.626829268292683,0.126829268292683,0.0560975609756098,410,91.2975903296467,13,37,1.32684824902724,0.576923076923077,1.52173913043478,0.525641025641026,957,494,0.3404548587,0.6595451413,207,74,45,41,590,319,26,6,12,131,532,145,280,0.5559038662,38,240,20,151,3.2981,0.78,22,20,1.05,591,142,131,0.95397489539749,0.442307692307692,0.777777777777778,0.565217391304348,0.0024330900243309,0.143618582370038,12,54.61,49.71,0.91,0.17,1,0,11,29,20,10,220,0.04602510460250997,0.5576923076923079,0.222222222222222,0.434782608695652,0.856381417629962
Sample_0120,0,0,36,14,229,0.774193548387097,0.032258064516129,0.604651162790698,0.0576131687242798,214,0,7,29,71,13,6,3,0.763440860215054,0.139784946236559,0.0645161290322581,0.032258064516129,93,27.806249297595,2,6,1.07692307692308,0.0,0.333333333333333,0.0422535211267606,300,289,0.4906621392,0.5093378608,76,49,13,20,142,132,17,5,5,130,87,59,154,0.29,20,136,6,39,3.8722,0.46,4,6,0.0,142,145,130,0.934497816593886,0.5,0.805555555555556,0.666666666666667,0.0106382978723404,0.456628477905074,1,36.36,90.26,2.48,0.68,1,1,15,7,7,1,7,0.06550218340611402,0.5,0.19444444444444398,0.33333333333333304,0.543371522094926
